Quantity,Discount,Profit,Shipping Cost,Month,Year,Day_of_Week,Is_Weekend,Total_sales,Day_of_Month,Order Priority_Encoded,Ship Mode_Encoded,Market_Encoded,Category_Encoded,Sub-Category_Encoded
5,0.2,4.044,3.39,11,2012,2,0,269.6,28,3,3,6,1,14
3,0.0,10.4754,3.39,8,2014,3,0,120.87,21,3,1,6,1,14
7,0.0,7.5768,3.39,4,2011,1,0,160.72,5,1,2,6,1,2
3,0.0,9.8901,3.39,11,2013,3,0,109.89000000000001,14,3,3,6,1,14
4,0.0,19.872,3.39,11,2011,0,0,165.6,28,3,1,6,1,10
1,0.2,4.6552,3.39,12,2014,3,0,16.192,4,1,2,6,0,9
5,0.2,31.47,3.39,9,2011,2,0,419.6,7,3,2,6,1,3
2,0.2,4.1988,3.39,11,2014,1,0,111.968,4,3,3,6,1,2
1,0.0,5.37,3.39,12,2013,4,0,28.38,6,1,3,3,2,0
6,0.0,32.76,3.39,8,2011,5,1,479.52,6,0,2,3,1,8
2,0.0,8.22,3.39,4,2013,4,0,66.0,19,2,3,1,1,14
1,0.0,16.71,3.39,8,2011,3,0,37.14,11,3,3,3,1,15
1,0.0,0.0,3.39,5,2011,5,1,28.23,21,3,3,2,1,3
1,0.0,11.82,3.39,1,2013,2,0,31.95,30,3,3,1,1,3
2,0.7,-6.912,3.39,7,2014,3,0,17.136,3,0,1,1,1,2
1,0.0,24.33,3.39,6,2014,3,0,52.92,5,3,3,1,1,3
2,0.0,4.16,3.39,12,2014,0,0,23.84,29,0,2,5,1,10
7,0.0,1.54,3.39,5,2013,2,0,126.41999999999999,22,1,0,5,1,3
1,0.0,0.28,3.39,9,2011,4,0,9.66,23,0,1,5,1,2
4,0.0,3.6,3.38,9,2014,0,0,122.56,29,2,3,5,1,10
2,0.0,35.92,3.38,9,2011,1,0,156.24,27,3,3,5,0,5
7,0.0,35.7,3.38,8,2013,0,0,761.46,12,3,3,4,1,2
3,0.0,35.82,3.38,10,2012,2,0,269.19,17,3,3,4,1,3
4,0.0,15.36,3.38,5,2013,0,0,175.68,13,3,3,4,1,8
1,0.15,-11.949,3.38,1,2014,1,0,72.471,14,3,3,4,2,11
2,0.0,0.9,3.38,8,2014,2,0,62.04,6,3,2,4,1,3
1,0.3,-5.688,3.38,7,2014,3,0,22.092,3,1,2,4,0,9
3,0.0,2.25,3.38,12,2011,3,0,137.97,8,3,3,4,1,3
4,0.17,11.0508,3.38,7,2011,5,1,168.5232,23,3,3,0,1,3
3,0.0,18.54,3.38,12,2012,0,0,120.96000000000001,17,1,2,0,1,10
4,0.45,1.32,3.38,5,2014,3,0,153.12,22,3,2,0,1,2
2,0.47,-0.0144,3.38,10,2014,4,0,63.0912,17,1,2,0,1,12
3,0.47,-5.4792,3.38,8,2014,3,0,86.4324,21,2,3,0,1,12
1,0.1,3.147,3.38,5,2014,4,0,23.787,16,0,2,0,1,2
1,0.0,13.89,3.38,6,2014,1,0,40.92,24,3,2,0,2,0
2,0.4,-15.252,3.38,12,2013,1,0,114.336,10,1,3,0,0,5
2,0.2,3.6288,3.38,12,2014,3,0,20.736,11,0,0,6,1,12
3,0.2,17.6232,3.38,12,2014,6,1,151.05599999999998,21,3,3,6,1,3
3,0.0,10.3071,3.38,6,2013,0,0,65.78999999999999,24,1,2,6,1,10
5,0.2,6.552,3.38,9,2014,2,0,93.6,3,1,3,6,1,3
4,0.2,3.4048,3.38,2,2011,0,0,77.824,28,3,0,6,1,2
1,0.2,1.3316,3.38,7,2011,4,0,26.632,22,1,2,6,1,14
6,0.0,10.26,3.38,6,2014,4,0,240.84,27,3,3,1,1,3
2,0.0,5.76,3.38,8,2013,2,0,96.0,14,2,3,3,1,14
1,0.0,13.56,3.38,6,2014,4,0,43.8,27,3,3,3,0,9
1,0.7,-16.944,3.38,12,2014,2,0,13.716,24,0,0,1,1,7
2,0.0,3.48,3.38,9,2012,1,0,70.68,18,3,3,3,1,12
2,0.0,5.88,3.38,7,2014,5,1,25.08,12,0,2,3,1,10
2,0.7,-41.448,3.38,9,2013,1,0,60.624,3,3,3,1,1,2
2,0.6,-23.352,3.38,7,2014,0,0,47.856,7,1,3,3,1,12
2,0.4,-24.032,3.38,9,2013,1,0,84.816,10,1,3,5,0,5
6,0.0,19.44,3.38,5,2011,4,0,404.64,27,3,3,5,1,12
1,0.0,10.32,3.38,12,2012,4,0,32.26,14,3,2,5,1,15
3,0.0,1.38,3.38,10,2012,2,0,71.64,24,3,3,5,1,2
4,0.6,-35.76,3.37,9,2013,5,1,190.72,14,3,3,5,1,2
3,0.2,2.988,3.37,3,2013,4,0,121.82399999999998,8,3,3,5,1,2
8,0.4,-0.064,3.37,5,2012,2,0,634.368,9,1,3,5,1,2
4,0.0,17.28,3.37,8,2013,2,0,177.92,14,3,3,5,1,8
5,0.5,-5.55,3.37,11,2011,0,0,135.75,28,3,2,4,1,8
2,0.0,15.24,3.37,5,2014,2,0,66.36,7,1,2,4,1,12
6,0.5,-55.08,3.37,4,2012,0,0,500.04,16,3,3,4,1,15
3,0.0,8.82,3.37,1,2012,3,0,115.28999999999999,12,3,3,0,1,10
4,0.27,12.7728,3.37,12,2011,3,0,220.0512,1,3,3,0,0,9
5,0.47,-0.0465,3.37,5,2011,3,0,267.51750000000004,12,3,3,0,1,7
3,0.17,-1.5156,3.37,11,2013,2,0,123.70320000000001,6,3,3,0,1,14
5,0.0,52.8,3.37,5,2012,4,0,528.0,11,3,3,0,1,12
3,0.27,2.6271,3.37,12,2014,4,0,296.2413,26,3,3,0,0,9
3,0.1,-4.617,3.37,9,2012,4,0,124.65899999999999,28,3,3,0,1,12
1,0.4,-2.124,3.37,4,2013,1,0,15.876,9,1,0,0,1,12
4,0.2,-44.2764,3.37,12,2014,1,0,1574.272,30,3,3,6,0,5
8,0.0,18.3264,3.37,11,2011,3,0,318.72,10,2,3,6,1,10
4,0.0,9.6,3.37,11,2013,0,0,80.0,4,1,2,6,1,8
2,0.0,40.1702,3.37,11,2011,5,1,163.96,26,3,3,6,1,12
3,0.2,4.1148,3.37,9,2013,3,0,36.576,5,0,2,6,1,12
5,0.0,6.206,3.37,4,2011,1,0,107.0,26,1,3,6,1,2
1,0.6,-26.085,3.37,2,2014,1,0,22.2,4,1,2,6,0,9
2,0.2,6.0368,3.37,2,2011,5,1,34.496,5,1,2,6,1,3
2,0.8,-54.5496,3.37,6,2014,0,0,42.784,30,0,0,6,1,1
2,0.0,10.86,3.37,5,2013,1,0,70.08,21,3,3,3,1,14
4,0.0,12.48,3.37,4,2014,3,0,238.56,17,3,3,3,1,8
4,0.0,31.92,3.37,6,2014,1,0,266.4,3,3,3,3,1,8
2,0.0,8.4,3.37,9,2012,3,0,76.56,27,1,3,1,1,2
8,0.0,4.08,3.37,9,2013,4,0,378.24,20,3,3,3,1,3
2,0.0,17.22,3.37,12,2013,3,0,75.0,26,3,2,1,1,14
6,0.0,27.0,3.37,1,2012,4,0,395.28,6,3,3,3,1,8
1,0.0,16.46,3.37,4,2014,5,1,35.06,5,3,3,5,1,3
2,0.0,14.2,3.37,10,2014,2,0,69.36,8,1,3,5,1,7
2,0.0,6.2,3.37,7,2011,1,0,33.52,19,1,0,5,1,3
3,0.0,9.36,3.36,3,2011,3,0,70.38,31,2,3,5,1,10
2,0.0,0.6,3.36,9,2012,5,1,63.2,15,1,3,5,1,14
2,0.0,3.48,3.36,12,2012,0,0,70.68,10,3,3,4,1,12
1,0.0,4.38,3.36,10,2011,2,0,48.93,26,3,3,4,0,9
6,0.0,9.9,3.36,4,2011,3,0,232.20000000000002,21,3,3,4,1,3
2,0.0,1.5,3.36,5,2013,0,0,61.32,6,3,0,4,1,3
1,0.0,0.0,3.36,6,2012,1,0,22.47,26,0,1,4,1,2
1,0.0,8.25,3.36,6,2012,3,0,25.08,21,1,3,0,1,15
3,0.1,47.007,3.36,2,2012,2,0,470.691,22,3,3,0,0,9
2,0.0,9.0,3.36,10,2014,2,0,62.16,29,1,2,0,1,2
5,0.0,21.75,3.36,4,2012,0,0,330.0,30,3,3,0,1,15
3,0.27,1.3725,3.36,10,2014,5,1,103.47749999999999,4,1,3,0,1,2
2,0.4,4.512,3.36,8,2012,0,0,182.304,27,3,3,0,2,13
2,0.4,-3.804,3.36,4,2011,4,0,50.112,22,1,3,0,1,7
2,0.4,-29.928,3.36,6,2012,1,0,91.944,26,3,3,0,2,0
4,0.2,28.7904,3.36,6,2011,1,0,383.872,21,3,3,6,2,0
3,0.0,4.3884,3.36,6,2014,3,0,28.619999999999997,5,0,1,6,1,3
6,0.2,14.1426,3.36,7,2011,5,1,251.42400000000004,9,1,3,6,1,3
7,0.7,-29.2446,3.36,11,2012,3,0,279.15299999999996,8,2,3,6,1,3
6,0.0,15.2292,3.36,9,2014,3,0,186.48,25,3,2,6,1,12
1,0.0,5.46,3.36,6,2014,0,0,54.69,30,0,2,3,1,14
1,0.6,-81.984,3.36,12,2013,1,0,57.516,17,3,3,3,0,4
1,0.0,1.92,3.36,6,2012,2,0,14.88,13,3,1,1,1,15
4,0.0,9.48,3.36,6,2013,4,0,91.2,21,1,2,3,1,3
1,0.0,1.59,3.36,6,2013,0,0,39.75,3,3,2,1,2,0
2,0.7,-75.18,3.36,4,2013,3,0,64.44,4,1,2,1,1,2
2,0.4,-1.48,3.36,5,2012,1,0,43.92,1,1,2,5,1,3
4,0.0,28.72,3.36,10,2011,3,0,267.52,13,3,2,5,1,15
8,0.4,-25.088,3.36,3,2014,2,0,427.776,5,3,3,5,1,15
2,0.0,13.88,3.35,12,2013,0,0,84.16,30,3,3,5,0,9
4,0.0,2.4,3.35,2,2014,4,0,137.6,21,1,3,5,1,3
1,0.0,4.3,3.35,12,2012,2,0,39.22,12,3,3,5,0,5
1,0.2,26.772,3.35,9,2014,3,0,97.392,18,3,3,5,0,5
5,0.0,10.2,3.35,4,2012,1,0,119.25,10,3,2,4,1,3
5,0.0,35.7,3.35,8,2012,3,0,436.5,23,3,3,4,1,2
4,0.0,24.72,3.35,8,2014,1,0,471.84,12,3,3,4,1,3
12,0.0,0.0,3.35,3,2011,1,0,1758.2400000000002,1,3,2,4,1,2
2,0.0,9.54,3.35,11,2014,4,0,57.96,21,3,3,4,1,2
2,0.1,26.13,3.35,5,2014,1,0,134.46,27,3,3,0,1,7
2,0.0,32.34,3.35,7,2014,2,0,174.84,9,3,3,0,1,15
3,0.27,0.9126,3.35,7,2011,0,0,102.0978,18,3,3,0,1,2
2,0.0,40.26,3.35,10,2012,0,0,206.76,15,3,3,0,0,5
3,0.0,10.62,3.35,6,2011,1,0,152.01,21,3,3,0,1,12
4,0.0,3.96,3.35,9,2012,0,0,227.04,10,3,2,0,1,8
2,0.4,-15.624,3.35,9,2014,0,0,117.072,8,3,2,0,0,9
5,0.0,0.189,3.35,2,2013,1,0,47.25,5,0,1,6,1,8
2,0.2,3.7408,3.35,5,2013,3,0,21.376,9,0,1,6,1,12
2,0.2,8.4736,3.35,9,2011,2,0,84.736,7,3,3,6,0,9
7,0.0,10.465,3.35,11,2013,0,0,293.02,11,3,3,6,1,2
7,0.0,19.8716,3.35,11,2012,1,0,295.96000000000004,13,3,3,6,1,12
3,0.0,9.6957,3.35,5,2011,2,0,107.72999999999999,11,3,3,6,1,1
1,0.0,18.1146,3.35,3,2012,4,0,43.13,16,3,3,6,0,9
3,0.2,-4.908,3.35,12,2014,0,0,117.792,15,1,1,6,2,0
1,0.0,21.81,3.35,11,2014,3,0,46.41,27,3,3,2,1,15
2,0.0,16.56,3.35,6,2014,0,0,79.08,30,0,2,3,1,2
1,0.0,6.78,3.35,3,2013,5,1,26.1,16,1,2,2,1,2
2,0.0,13.62,3.35,7,2012,1,0,75.72,3,3,3,1,1,2
4,0.0,10.56,3.35,12,2014,2,0,177.6,10,3,3,1,1,2
1,0.0,4.41,3.35,6,2013,0,0,23.25,17,2,3,1,1,2
1,0.0,16.23,3.35,1,2011,5,1,43.92,29,3,3,1,1,15
1,0.0,3.96,3.35,11,2011,0,0,22.11,28,1,2,1,1,2
4,0.7,-21.384,3.35,7,2014,3,0,80.064,3,1,3,3,1,8
2,0.0,9.28,3.35,3,2014,3,0,80.8,13,3,3,5,1,3
2,0.4,-4.912,3.35,4,2013,3,0,48.816,25,1,1,5,2,0
1,0.0,11.08,3.35,11,2011,1,0,32.62,15,3,3,5,1,2
2,0.4,-44.552,3.35,9,2013,1,0,152.736,17,3,3,5,0,5
3,0.0,1.92,3.35,10,2014,1,0,118.62,28,3,3,5,1,8
7,0.0,15.54,3.35,10,2014,1,0,237.16000000000003,28,1,0,5,1,3
5,0.0,16.6,3.34,11,2012,2,0,225.5,14,3,3,5,1,8
1,0.4,4.216,3.34,10,2013,3,0,25.356,3,1,2,5,0,5
3,0.4,-14.004,3.34,3,2011,4,0,81.108,11,1,0,5,1,15
3,0.0,23.34,3.34,10,2012,3,0,146.16,4,3,3,5,1,2
2,0.0,2.88,3.34,8,2014,2,0,117.12,6,3,3,4,1,2
1,0.0,6.66,3.34,4,2014,2,0,14.82,9,0,0,4,1,3
2,0.0,13.62,3.34,12,2013,2,0,75.96,25,3,3,4,0,9
6,0.0,23.76,3.34,8,2014,3,0,356.4,7,1,3,4,1,7
3,0.1,-5.841,3.34,3,2012,2,0,194.15699999999998,7,3,3,4,1,14
4,0.0,28.56,3.34,8,2013,3,0,272.16,1,3,2,4,1,2
1,0.0,0.0,3.34,2,2011,1,0,21.39,1,1,2,4,1,7
3,0.0,15.48,3.34,9,2013,3,0,126.09,26,3,2,4,1,3
1,0.47,-10.7298,3.34,12,2011,2,0,37.8102,14,3,3,0,2,0
4,0.0,21.24,3.34,9,2014,0,0,197.76,29,3,3,0,1,3
6,0.47,-4.2948,3.34,11,2014,4,0,136.2312,14,3,2,0,1,10
3,0.0,28.44,3.34,6,2014,1,0,181.71,10,3,3,0,1,7
4,0.0,5.16,3.34,4,2011,1,0,116.16,19,3,2,0,1,3
2,0.0,5.28,3.34,10,2012,0,0,118.44,29,3,3,0,1,15
3,0.1,0.567,3.34,2,2014,2,0,86.751,19,3,2,0,1,10
5,0.27,-43.9515,3.34,9,2014,0,0,800.9925,15,3,3,0,0,9
7,0.0,10.465,3.34,7,2013,0,0,293.02,15,3,2,6,1,2
1,0.0,8.955,3.34,9,2011,4,0,19.9,2,1,0,6,1,1
1,0.0,14.5584,3.34,3,2014,2,0,90.99,26,3,3,6,0,5
6,0.2,7.0044,3.34,6,2013,3,0,129.312,6,1,0,6,1,3
7,0.0,31.4685,3.34,9,2012,3,0,489.51000000000005,13,3,3,6,1,12
2,0.2,12.974,3.34,7,2012,1,0,79.84,10,1,3,6,1,3
4,0.2,9.4284,3.34,3,2011,5,1,111.744,26,1,2,6,1,3
5,0.2,15.092,3.34,1,2013,4,0,215.6,25,3,2,6,1,3
1,0.6,-52.836,3.34,1,2014,5,1,44.964,18,3,3,3,2,0
2,0.6,-9.312,3.34,6,2012,5,1,74.256,23,3,3,3,2,11
2,0.0,4.2,3.34,9,2012,5,1,77.4,15,3,2,1,1,7
1,0.0,21.03,3.34,1,2013,6,1,42.06,20,3,2,3,0,9
1,0.7,-22.962,3.34,2,2011,3,0,25.488,3,1,3,1,2,0
7,0.0,14.56,3.34,5,2014,2,0,263.62,14,3,3,5,1,10
5,0.0,4.4,3.34,12,2014,2,0,184.5,10,3,3,5,1,3
3,0.0,14.22,3.34,10,2013,3,0,158.04,10,3,3,5,1,12
5,0.0,4.0,3.33,12,2011,4,0,136.0,9,1,3,5,1,10
2,0.0,16.74,3.33,6,2011,1,0,101.52,14,3,3,4,1,2
3,0.0,5.94,3.33,2,2011,4,0,82.08,4,1,3,4,1,10
6,0.0,28.08,3.33,10,2012,1,0,469.79999999999995,30,3,3,4,1,7
1,0.0,4.14,3.33,1,2011,0,0,27.63,24,1,2,4,1,2
2,0.0,7.68,3.33,11,2013,4,0,43.92,15,1,0,4,1,8
2,0.5,-27.03,3.33,12,2011,3,0,93.06,15,3,3,0,2,11
4,0.47,-15.9252,3.33,9,2014,5,1,74.5392,6,1,2,0,1,8
2,0.47,1.062,3.33,12,2011,2,0,56.604,14,3,3,0,1,15
3,0.0,2.25,3.33,8,2013,0,0,100.17,12,3,3,0,1,8
2,0.0,4.38,3.33,5,2013,3,0,73.56,9,3,3,0,1,12
7,0.47,-31.017,3.33,8,2011,4,0,319.43100000000004,26,3,3,0,1,7
2,0.17,0.9708,3.33,12,2012,4,0,84.2616,7,3,3,0,1,2
3,0.0,12.6,3.33,1,2014,3,0,96.93,16,3,3,0,1,10
7,0.2,9.6712,3.33,6,2014,2,0,246.176,4,3,3,6,0,9
8,0.7,-10.6176,3.33,11,2014,4,0,106.176,7,1,2,6,1,3
1,0.1,23.3954,3.33,12,2013,1,0,61.929,10,3,3,6,1,1
1,0.2,13.4512,3.33,11,2013,4,0,38.432,22,3,3,6,1,12
3,0.2,5.952,3.33,1,2013,1,0,142.848,8,3,3,6,1,2
3,0.2,17.6232,3.33,4,2012,3,0,151.05599999999998,26,3,3,6,1,3
1,0.6,-9.894,3.33,10,2012,2,0,18.816,3,0,0,3,1,14
1,0.0,0.48,3.33,1,2014,1,0,12.0,28,0,0,3,1,3
1,0.0,13.17,3.33,11,2014,3,0,29.28,13,1,3,3,2,0
1,0.0,0.0,3.33,8,2011,2,0,26.58,3,1,3,3,1,12
1,0.0,1.02,3.33,10,2012,3,0,51.75,18,1,0,1,0,9
1,0.0,15.12,3.33,9,2013,3,0,47.34,5,1,3,1,0,9
5,0.0,20.5,3.33,6,2012,3,0,256.5,28,3,3,5,1,12
6,0.0,12.84,3.33,2,2012,1,0,208.79999999999998,21,3,0,5,1,7
5,0.4,-21.52,3.33,9,2014,1,0,306.90000000000003,9,3,3,5,1,14
5,0.4,-0.56,3.33,9,2013,3,0,151.2,19,3,3,5,1,2
3,0.0,10.5,3.33,12,2013,2,0,64.44,25,2,3,5,1,14
1,0.0,9.28,3.33,5,2012,2,0,32.06,23,3,3,5,1,15
2,0.0,30.08,3.32,7,2014,5,1,125.44,12,3,3,5,1,15
6,0.0,0.0,3.32,12,2013,3,0,167.76,26,1,2,5,1,3
3,0.4,-1.884,3.32,9,2014,4,0,110.80799999999999,12,3,3,5,2,0
2,0.2,25.336,3.32,6,2012,4,0,135.232,1,3,3,5,0,5
2,0.2,8.16,3.32,7,2012,2,0,81.6,4,3,3,5,1,7
3,0.4,-6.696,3.32,9,2012,1,0,30.132,18,0,0,5,1,3
1,0.1,9.777,3.32,8,2014,0,0,44.037,18,3,3,4,1,14
2,0.4,-40.968,3.32,9,2012,4,0,175.464,14,3,3,4,2,13
2,0.0,10.98,3.32,8,2013,5,1,51.12,31,2,3,4,1,3
9,0.5,-17.01,3.32,3,2013,0,0,362.07,25,3,3,0,1,10
3,0.47,-24.6744,3.32,8,2013,4,0,118.48680000000002,23,3,2,0,1,15
5,0.17,6.3675,3.32,10,2012,1,0,133.83749999999998,16,1,3,0,1,3
1,0.0,108.36,3.32,4,2012,5,1,637.44,7,3,3,0,2,13
4,0.2,7.884,3.32,12,2014,4,0,93.44,12,1,3,6,1,3
3,0.2,18.6006,3.32,12,2012,5,1,153.93599999999998,15,3,3,6,1,3
2,0.2,6.534,3.32,5,2013,0,0,69.696,27,3,3,6,1,1
2,0.0,6.532,3.32,7,2013,1,0,28.4,2,1,1,6,1,3
5,0.2,9.072,3.32,9,2013,4,0,129.60000000000002,6,1,2,6,1,12
3,0.2,12.1149,3.32,8,2012,5,1,138.45600000000002,11,3,3,6,0,9
2,0.6,-6.8816,3.32,2,2013,2,0,32.384,27,1,3,6,0,9
2,0.2,11.9196,3.32,4,2014,3,0,90.816,24,3,3,6,2,0
7,0.2,13.0928,3.32,12,2013,0,0,261.856,30,1,2,6,1,12
1,0.0,9.21,3.32,11,2012,2,0,27.99,28,1,0,1,1,3
4,0.7,-78.768,3.32,5,2012,3,0,188.928,24,3,2,3,1,1
1,0.0,8.91,3.32,7,2014,3,0,31.83,17,1,3,1,1,15
2,0.0,14.28,3.32,6,2013,0,0,57.12,3,1,3,3,1,15
1,0.0,12.12,3.32,9,2014,1,0,29.61,23,3,3,2,1,15
4,0.0,0.24,3.32,11,2014,0,0,142.08,10,3,2,1,1,10
1,0.0,3.48,3.32,6,2014,3,0,49.83,5,3,3,1,1,12
3,0.4,4.944,3.32,3,2014,4,0,127.33200000000001,14,3,3,5,1,15
5,0.2,9.24,3.32,3,2014,4,0,739.2,28,1,0,5,0,5
3,0.4,-13.356,3.32,12,2011,2,0,61.452000000000005,7,1,2,5,1,8
4,0.0,13.44,3.31,10,2011,3,0,145.92,27,1,3,5,1,10
2,0.0,18.16,3.31,9,2011,1,0,77.36,6,3,3,5,1,2
5,0.2,5.3,3.31,6,2013,3,0,194.0,27,2,3,5,1,8
1,0.2,-3.768,3.31,11,2014,0,0,50.112,10,3,3,5,0,5
3,0.0,7.11,3.31,6,2014,0,0,239.76,30,3,3,4,1,2
2,0.0,8.64,3.31,12,2014,2,0,61.92,17,2,3,4,1,3
3,0.0,0.72,3.31,8,2013,0,0,113.67,12,3,3,4,1,10
2,0.5,-2.82,3.31,2,2014,4,0,93.48,7,3,3,4,1,2
3,0.0,9.18,3.31,10,2014,3,0,251.37,2,3,3,4,1,2
3,0.1,-3.24,3.31,1,2013,0,0,106.92,7,3,3,4,1,2
5,0.17,17.8935,3.31,1,2011,6,1,225.9675,9,3,3,0,1,10
2,0.1,-7.608,3.31,11,2014,4,0,170.424,28,3,2,0,0,9
2,0.27,-12.2754,3.31,7,2013,0,0,71.5692,29,3,3,0,1,2
1,0.25,15.795,3.31,11,2012,1,0,49.365,13,1,3,0,0,5
6,0.1,-109.962,3.31,3,2012,1,0,1205.3279873285242,20,3,3,0,2,11
2,0.4,-9.324,3.31,12,2014,4,0,124.272,5,3,3,0,1,2
2,0.7,-6.5296,3.31,4,2013,3,0,17.808,11,0,0,6,1,3
1,0.2,4.1391,3.31,4,2013,3,0,36.792,18,3,2,6,2,13
2,0.0,7.584,3.31,12,2014,2,0,37.92,17,1,2,6,0,9
7,0.0,0.9772,3.31,11,2014,0,0,342.02,17,3,3,6,1,14
2,0.2,1.0346,3.31,10,2012,1,0,23.648,23,1,1,6,2,13
3,0.2,-6.4233,3.31,5,2014,5,1,513.864,24,3,3,6,0,16
8,0.2,7.9704,3.31,6,2013,1,0,188.928,11,3,0,6,1,10
3,0.0,18.396,3.31,6,2013,3,0,157.68,13,3,3,6,1,1
3,0.0,8.694,3.31,11,2012,4,0,56.699999999999996,16,1,0,6,1,10
4,0.0,21.252,3.31,3,2014,2,0,184.8,19,3,3,6,1,2
1,0.0,5.55,3.31,7,2013,6,1,50.55,14,3,3,1,1,3
1,0.0,3.78,3.31,4,2013,4,0,29.22,12,3,2,3,1,2
1,0.0,4.35,3.31,11,2014,4,0,31.17,21,1,2,3,1,14
2,0.7,-24.528,3.31,2,2012,4,0,38.664,24,1,2,1,1,15
4,0.0,7.8,3.31,11,2012,2,0,173.76,14,3,3,1,1,10
1,0.0,2.07,3.31,1,2014,3,0,29.67,9,1,2,3,2,0
1,0.0,2.46,3.31,11,2012,2,0,35.37,14,3,3,3,1,15
2,0.0,5.7,3.31,9,2014,2,0,81.96,17,3,3,2,1,12
8,0.0,19.52,3.31,6,2014,0,0,413.44,9,3,3,5,1,10
3,0.0,9.54,3.3,10,2012,2,0,62.28,3,3,0,5,1,8
1,0.0,1.76,3.3,5,2012,2,0,8.84,9,0,2,5,1,12
3,0.0,3.96,3.3,3,2013,3,0,100.71000000000001,14,3,3,4,1,10
2,0.1,35.238,3.3,3,2011,1,0,204.876,1,3,2,4,1,14
1,0.0,4.32,3.3,11,2013,4,0,48.09,1,3,2,4,1,15
5,0.0,6.75,3.3,2,2012,2,0,214.5,29,3,3,4,1,3
3,0.0,2.52,3.3,6,2014,3,0,126.35999999999999,26,2,3,4,1,8
1,0.0,10.23,3.3,11,2012,3,0,32.01,29,1,3,0,2,0
2,0.0,11.76,3.3,11,2014,2,0,53.52,12,3,3,0,1,3
1,0.1,6.51,3.3,4,2012,4,0,17.82,6,1,0,0,1,12
7,0.47,-7.5117,3.3,8,2011,1,0,226.7181,16,3,3,0,1,10
3,0.0,3.78,3.3,12,2013,4,0,88.56,27,1,3,0,1,14
1,0.0,8.46,3.3,7,2012,3,0,38.52,5,3,3,0,2,0
2,0.17,-6.762,3.3,12,2011,1,0,160.356,27,3,3,0,1,3
3,0.0,1.53,3.3,12,2012,4,0,92.07000000000001,7,3,0,0,1,8
3,0.2,7.4925,3.3,8,2011,3,0,71.928,25,1,2,6,1,12
1,0.0,7.3359,3.3,2,2014,4,0,22.23,21,3,0,6,0,9
3,0.0,12.285,3.3,12,2013,2,0,105.30000000000001,11,2,3,6,1,1
3,0.0,22.2,3.3,3,2011,2,0,133.2,30,3,3,6,1,10
3,0.0,30.7872,3.3,6,2013,4,0,192.42000000000002,7,1,0,6,1,3
1,0.6,-21.066,3.3,6,2014,1,0,20.544,17,1,3,3,1,2
2,0.0,3.42,3.3,11,2014,1,0,26.76,18,1,0,1,1,3
2,0.0,15.12,3.3,9,2012,4,0,75.72,21,3,3,1,1,2
1,0.0,15.0,3.3,5,2014,2,0,48.39,14,3,3,1,1,12
1,0.0,7.71,3.3,11,2014,1,0,29.73,18,3,2,1,1,12
2,0.0,6.9,3.3,9,2013,3,0,49.44,19,2,3,1,1,2
1,0.7,-37.449,3.3,3,2012,2,0,20.421,28,2,3,1,2,13
2,0.0,16.74,3.3,8,2014,0,0,69.84,25,3,3,1,0,9
2,0.4,-102.952,3.3,4,2012,0,0,316.656,2,3,2,5,1,14
5,0.6,-19.88,3.29,11,2014,2,0,116.6,19,1,3,5,1,7
4,0.0,5.2,3.29,5,2012,2,0,95.36,16,1,1,5,1,3
7,0.0,6.58,3.29,6,2013,4,0,230.29999999999998,7,3,3,5,1,10
2,0.4,-5.488,3.29,6,2014,2,0,65.664,25,3,3,5,2,0
5,0.0,21.15,3.29,7,2014,0,0,330.75,14,3,3,4,1,2
2,0.0,7.92,3.29,12,2012,0,0,39.6,17,1,2,4,1,7
4,0.1,-8.988,3.29,12,2012,2,0,323.568,26,3,2,4,1,2
2,0.5,-1.59,3.29,6,2014,4,0,38.82,20,1,2,4,1,8
7,0.0,11.13,3.29,4,2014,5,1,436.59,26,3,3,4,1,3
5,0.5,-4.5,3.29,8,2014,0,0,159.75,11,3,3,4,1,3
1,0.0,6.33,3.29,9,2014,0,0,16.68,1,0,1,4,1,8
2,0.2,-6.24,3.29,1,2014,2,0,76.32,8,3,3,4,0,9
2,0.5,-9.45,3.29,2,2013,1,0,37.74,5,1,1,4,1,2
5,0.1,33.255,3.29,11,2013,1,0,535.2750000000001,26,1,3,0,1,7
3,0.0,20.07,3.29,10,2011,0,0,163.07999999999998,10,3,3,0,1,12
2,0.1,9.654,3.29,10,2011,4,0,102.708,21,3,3,0,0,9
3,0.5,-51.39,3.29,7,2012,0,0,213.84,30,3,3,0,1,7
2,0.4,-23.544,3.29,7,2014,1,0,117.432,15,3,3,0,1,2
3,0.1,12.051,3.29,8,2014,3,0,116.883,21,3,3,0,1,8
4,0.2,7.2576,3.29,10,2014,4,0,82.944,31,1,3,6,1,12
1,0.0,0.3864,3.29,4,2012,4,0,12.88,13,0,2,6,1,15
3,0.0,0.0,3.29,9,2012,5,1,179.91,15,3,3,6,2,13
6,0.0,14.4,3.29,4,2013,1,0,180.0,9,2,3,6,1,8
6,0.0,33.3396,3.29,3,2014,0,0,408.24,3,3,3,6,1,12
1,0.0,7.68,3.29,4,2014,0,0,27.45,7,1,3,3,1,3
2,0.0,9.24,3.29,1,2012,6,1,109.08,8,1,3,3,1,2
2,0.0,6.42,3.29,8,2012,0,0,31.32,6,0,0,3,1,3
